id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
6499,170142,50985312,52317398920,24785,9.44,17.86,30932,11.78,74.0,84869,32.33,103.16,0.71,0.7,0.45,0.41,25.39,134.21
6500,144783,33056534,34258610800,21138,8.52,15.39,31202,12.58,87.5,70129,28.28,87.03,0.7,0.68,0.45,0.42,23.79,133.61
6501,117770,24318056,24497311377,18454,7.95,12.37,27885,12.01,73.27,57479,24.76,67.2,0.71,0.7,0.45,0.43,22.49,137.11
6502,89771,14957380,15796209517,16345,7.37,10.7,19657,8.87,22.78,46949,21.18,51.14,0.71,0.7,0.45,0.43,21.23,137.02
6503,83676,14394299,15136555882,15339,7.04,9.52,21171,9.71,27.17,42466,19.48,43.24,0.71,0.71,0.45,0.44,19.47,138.06
6504,71033,9989438,9787961392,14085,6.67,8.48,16175,7.66,18.73,37064,17.55,36.17,0.71,0.7,0.45,0.43,19.87,135.28
6505,74376,7755348,7167651372,14457,6.66,8.8,17764,8.18,19.65,38064,17.52,38.08,0.72,0.71,0.45,0.44,18.96,136.84
6506,72787,8825810,8808048431,14090,6.65,9.23,16281,7.68,19.75,38319,18.08,41.93,0.73,0.71,0.46,0.44,18.33,136.4
6507,81983,9225557,8948407984,15217,7.21,10.34,16415,7.78,19.06,43341,20.54,48.85,0.72,0.71,0.45,0.43,18.52,134.43
6508,91756,12715887,13354182657,16214,7.76,11.63,17430,8.34,23.1,49426,23.66,57.68,0.71,0.7,0.44,0.42,19.96,132.97
6509,114087,18158639,18152745483,18406,8.25,12.8,25098,11.24,60.07,57513,25.77,65.14,0.71,0.7,0.46,0.43,20.37,132.19
6510,131526,22943061,23505384893,20023,8.55,14.13,30283,12.94,76.57,64398,27.51,74.11,0.72,0.7,0.45,0.42,21.44,134.08
6511,151325,29037143,29200675977,21554,8.94,15.23,39381,16.33,149.03,70855,29.38,85.43,0.73,0.71,0.45,0.42,22.28,134.86
6512,130853,25462065,25654192330,19997,8.29,13.7,27061,11.22,53.23,65248,27.06,75.38,0.73,0.72,0.45,0.42,24.87,132.38
6513,144262,27536243,27209641668,22178,8.86,14.56,28785,11.5,52.39,71785,28.69,81.71,0.73,0.72,0.45,0.41,25.18,130.0
6514,136251,29889951,30036444842,21704,8.62,14.17,22740,9.03,27.2,70363,27.94,78.12,0.72,0.71,0.45,0.42,26.03,129.67
6515,135959,34522551,33603713377,22146,8.73,14.06,22538,8.89,28.26,70236,27.7,77.56,0.73,0.71,0.46,0.42,26.93,129.03
6516,126985,33790086,34426600649,21796,8.59,13.87,21336,8.41,26.58,69315,27.33,78.3,0.73,0.71,0.45,0.42,25.82,131.04
6517,134168,31529293,32472659227,21864,8.58,14.16,21373,8.38,24.12,70589,27.69,79.13,0.72,0.71,0.45,0.42,26.76,130.28
6518,134858,34861303,36465679475,22524,8.93,15.0,21485,8.52,23.33,72154,28.6,81.13,0.73,0.71,0.44,0.41,27.13,133.73
6519,139574,37852106,39545794410,22799,9.12,15.05,21555,8.63,25.52,74201,29.69,83.99,0.73,0.71,0.45,0.42,27.54,127.85
6520,139474,39400870,39472960764,23221,8.87,14.85,22869,8.74,28.04,74055,28.3,81.12,0.73,0.72,0.45,0.42,27.82,131.26
6521,152496,40390280,40691233278,23778,9.15,15.59,24374,9.38,31.47,78867,30.35,88.79,0.73,0.71,0.44,0.41,27.37,132.31
6522,129206,35157362,35544465892,21912,8.78,15.4,21155,8.48,25.59,70968,28.43,87.22,0.73,0.71,0.46,0.42,27.78,127.59
6523,135172,36076233,36273309703,22167,8.68,14.49,21194,8.3,24.66,72244,28.29,82.77,0.72,0.71,0.45,0.42,25.59,132.03
6524,112350,27568705,28308698295,19324,8.33,13.38,19143,8.25,24.86,60411,26.05,71.79,0.72,0.71,0.45,0.42,24.98,132.12
6525,86971,22558339,22692341493,17387,8.07,11.59,20867,9.68,52.4,47490,22.04,56.02,0.76,0.75,0.41,0.39,19.45,156.03
6526,68347,12747151,12689429357,15565,7.63,9.99,15978,7.83,15.17,38701,18.97,43.28,0.77,0.75,0.4,0.39,17.49,155.61
6527,65169,9019124,9700571807,15086,7.22,8.9,17120,8.19,17.62,36782,17.6,38.84,0.78,0.76,0.41,0.4,16.4,154.68
6528,58967,8427463,7688184967,14065,7.1,8.14,15630,7.89,14.97,32656,16.48,32.91,0.76,0.74,0.41,0.41,17.36,155.05
6529,59766,5462158,5274653724,13740,7.12,8.19,16069,8.33,18.27,32750,16.97,33.98,0.76,0.75,0.41,0.4,16.83,156.68
6530,61048,4867658,4541742201,13692,6.69,7.92,17519,8.56,19.22,31789,15.53,32.37,0.76,0.75,0.42,0.41,15.48,153.03
6531,63887,8261025,7688158091,13977,7.13,8.91,15417,7.87,17.2,33250,16.96,38.09,0.77,0.76,0.43,0.41,16.69,151.67
6532,75585,9476946,9541149743,15589,7.61,10.52,17981,8.78,24.66,40835,19.93,50.23,0.78,0.76,0.43,0.41,16.79,149.46
6533,83338,10895794,10519067659,16947,8.27,11.62,17370,8.48,20.99,46620,22.75,55.42,0.76,0.74,0.42,0.4,19.6,148.64
6534,96430,15377878,15406016793,19845,8.56,13.17,19160,8.27,20.36,54543,23.53,62.74,0.77,0.76,0.42,0.4,18.03,147.64
6535,109272,22670394,22791142081,21244,8.24,12.58,21387,8.29,22.23,60417,23.43,62.67,0.77,0.75,0.42,0.39,19.76,147.05
6536,110257,22243568,22550226628,21359,8.22,13.17,22164,8.53,22.87,61885,23.83,67.59,0.77,0.77,0.42,0.4,20.3,144.87
6537,112628,24256198,24585769415,22477,8.59,13.91,22251,8.5,22.37,63389,24.21,70.06,0.77,0.75,0.42,0.39,19.77,144.11
6538,108858,23084429,22780460211,21387,8.55,14.06,20397,8.16,21.51,62492,25.0,70.35,0.77,0.75,0.43,0.4,22.9,146.92
6539,112580,25812738,25925371655,21657,8.87,14.16,22287,9.13,25.85,63998,26.21,72.5,0.77,0.75,0.43,0.4,21.89,148.33
6540,107305,23810448,23890554986,21231,8.7,13.86,20506,8.4,23.25,61663,25.27,70.3,0.76,0.74,0.44,0.41,21.44,147.1
6541,112952,25942513,25476276751,21906,8.87,14.49,22308,9.04,25.52,64742,26.22,73.86,0.76,0.74,0.44,0.41,21.96,148.58
6542,110551,27117911,27873426359,21681,8.22,14.1,21866,8.29,22.99,62536,23.71,70.62,0.79,0.77,0.44,0.41,20.76,146.2
6543,135752,32607517,31167720872,23612,9.18,15.5,23038,8.96,25.17,71129,27.66,82.68,0.76,0.74,0.43,0.4,21.16,151.76
6544,131899,33150556,33559456299,22965,8.27,14.31,28044,10.1,33.79,68803,24.78,75.05,0.77,0.75,0.43,0.41,20.41,146.17
6545,146712,35613194,35423737327,25058,9.11,15.08,29428,10.69,39.03,77967,28.33,82.67,0.76,0.74,0.43,0.4,21.87,150.39
6546,144923,37618517,37314984664,24738,8.64,14.76,30026,10.49,36.66,76950,26.89,83.41,0.77,0.75,0.43,0.4,21.51,147.97
6547,135820,35645290,36795074591,22740,8.83,14.36,28669,11.14,36.27,71542,27.79,81.22,0.75,0.74,0.42,0.4,20.63,151.39
6548,114711,23568067,24133027303,20310,8.49,13.34,26517,11.08,37.81,61090,25.53,71.5,0.76,0.74,0.42,0.4,18.43,151.92
6549,99495,17966872,18641510396,18075,8.03,11.32,25201,11.19,36.45,50704,22.52,59.06,0.77,0.76,0.41,0.39,17.43,153.03
6550,72795,12766805,12337850889,15575,7.42,9.89,17502,8.33,21.73,40722,19.39,46.64,0.76,0.75,0.43,0.41,17.1,153.6
6551,64852,8842653,8863246803,15080,6.76,8.81,17439,7.82,17.7,36552,16.38,39.43,0.79,0.78,0.43,0.41,14.48,150.47
6552,60017,5070749,4987014085,14434,6.55,8.23,17618,7.99,20.81,34412,15.61,37.22,0.79,0.78,0.44,0.42,15.7,148.42
6553,66876,5966047,5973903316,14856,6.77,8.4,19350,8.82,22.4,36088,16.45,38.52,0.79,0.78,0.43,0.42,15.42,151.28
6554,67517,5760898,5464013320,14996,6.88,8.99,18314,8.4,20.57,37962,17.41,40.75,0.8,0.79,0.44,0.42,14.73,145.92
6555,80130,9068887,8740604769,16472,7.58,10.31,21927,10.1,28.98,44281,20.39,49.68,0.78,0.76,0.44,0.41,15.8,145.42
6556,87391,13055110,12708128900,17643,8.19,12.32,20344,9.44,28.58,50596,23.48,63.27,0.77,0.75,0.45,0.42,18.52,143.07
6557,98681,15454002,14591076616,19315,8.16,13.09,20047,8.47,27.02,56198,23.75,67.1,0.78,0.77,0.45,0.43,18.86,141.34
6558,109257,15039666,13623622920,21051,8.47,14.3,20990,8.45,28.49,62305,25.08,74.43,0.78,0.76,0.45,0.42,19.92,141.65
6559,127418,19371580,19278281156,22183,8.65,14.79,30832,12.02,121.78,66225,25.82,76.84,0.78,0.76,0.43,0.41,19.96,142.34
6560,118667,17052818,16581043544,21690,8.47,14.22,30253,11.81,116.52,63233,24.68,71.8,0.79,0.78,0.44,0.41,19.75,141.2
6561,124353,23512475,23100535585,22418,8.43,13.56,26771,10.07,46.89,66891,25.16,74.41,0.78,0.76,0.43,0.41,20.43,142.11
6562,114653,17933080,16890570053,21814,8.21,13.52,21979,8.27,25.22,64163,24.15,70.67,0.77,0.76,0.44,0.41,20.09,142.09
6563,106759,19501799,18326950737,20952,8.12,13.1,21610,8.38,31.88,60724,23.55,66.47,0.77,0.76,0.45,0.43,21.8,141.29
6564,117343,24599457,23839855579,20658,8.37,13.85,19108,7.75,25.79,65924,26.72,74.9,0.71,0.7,0.47,0.44,27.65,124.41
6565,119964,22862322,22314890365,20239,8.43,14.18,19143,7.98,28.96,67707,28.21,79.69,0.69,0.68,0.46,0.43,28.06,119.9
6566,121795,25138112,24719408600,20814,8.59,14.2,18391,7.59,23.75,68313,28.19,77.51,0.71,0.7,0.47,0.42,28.84,121.22
6567,138940,34270309,35019019277,22038,8.87,15.27,23258,9.36,34.26,75750,30.48,86.07,0.69,0.67,0.47,0.43,29.63,120.32
6568,144667,34224603,33493520327,22325,8.73,15.12,30407,11.89,108.49,74370,29.07,85.44,0.71,0.7,0.46,0.42,30.01,123.45
6569,149313,45136457,47025171528,23284,9.05,16.56,23212,9.02,32.31,80090,31.11,95.7,0.73,0.71,0.45,0.41,29.09,123.11
6570,158794,39144443,39405519035,23951,9.03,16.72,23056,8.69,27.75,83550,31.49,98.6,0.71,0.7,0.46,0.42,28.28,123.85
6571,156827,36382540,36244155890,22929,9.25,16.76,22013,8.88,27.66,80522,32.47,98.68,0.71,0.7,0.46,0.43,27.26,123.58
6572,119421,31630591,32158275504,19771,8.5,15.06,17973,7.73,20.95,65292,28.08,79.68,0.71,0.7,0.46,0.43,26.63,123.46
6573,99409,20104668,20525905999,17213,7.93,12.74,16358,7.53,18.44,54020,24.88,65.5,0.71,0.7,0.46,0.43,24.87,124.37
6574,82576,14905042,14976112629,15063,7.26,10.29,16135,7.78,20.06,43976,21.19,50.39,0.7,0.69,0.45,0.42,21.98,125.13
6575,76135,10037410,9792316015,14640,7.14,9.47,16371,7.98,23.09,41202,20.09,44.7,0.7,0.7,0.45,0.43,20.74,125.06
6576,63932,7954964,8185413594,13158,6.81,8.72,14251,7.37,19.24,35519,18.38,38.16,0.7,0.69,0.47,0.44,20.43,122.89
6577,67500,6623730,6360666844,13601,6.93,9.19,14287,7.27,18.61,37283,18.98,40.83,0.7,0.69,0.45,0.43,19.9,126.38
6578,74083,7263875,7143052921,14542,7.4,10.12,14529,7.4,18.73,41691,21.23,46.98,0.71,0.7,0.46,0.44,20.16,124.32
6579,89348,12620511,12628610976,16104,8.1,12.88,16726,8.41,25.59,50125,25.2,60.76,0.71,0.7,0.46,0.43,21.06,121.95
6580,102221,15606262,15480693390,16366,8.18,13.17,15683,7.84,27.05,53850,26.91,72.18,0.71,0.7,0.48,0.45,22.49,122.33
6581,117559,23336000,20632173164,18549,8.63,14.37,19758,9.19,41.71,63515,29.56,85.61,0.71,0.7,0.48,0.45,24.33,123.63
6582,131368,23575402,22581343702,19907,8.97,15.3,22434,10.11,38.88,68509,30.87,89.88,0.72,0.71,0.48,0.45,24.83,124.92
6583,133106,20708047,19617303203,20044,9.13,15.38,22568,10.28,43.45,70353,32.04,92.43,0.72,0.71,0.47,0.44,25.6,122.35
6584,123328,23539358,23363650701,20364,9.05,16.09,20429,9.08,35.9,67299,29.9,84.87,0.72,0.7,0.49,0.45,26.85,121.84
6585,134376,23460491,22301265019,20551,9.01,16.11,21282,9.33,37.37,71545,31.37,90.1,0.71,0.71,0.49,0.47,29.22,116.77
6586,129007,28324359,27938720254,20487,9.1,16.44,18775,8.34,31.17,70354,31.25,88.74,0.7,0.7,0.49,0.45,30.44,116.73
6587,137330,26881803,27022339544,21959,9.28,16.46,21144,8.94,33.79,72226,30.54,83.55,0.72,0.7,0.47,0.44,28.06,123.04
6588,124629,26368931,25521271972,22209,9.23,18.06,21146,8.79,32.36,71062,29.52,81.86,0.71,0.7,0.48,0.45,29.96,119.86
6589,121520,26152595,26456844653,23019,9.37,18.83,21253,8.65,30.85,70736,28.79,80.54,0.72,0.7,0.47,0.44,28.61,123.39
6590,128483,33327613,33691838717,22845,9.31,18.77,20081,8.19,27.84,74120,30.22,87.95,0.71,0.7,0.47,0.44,30.38,121.68
6591,147898,34021125,33524613795,25099,9.53,18.1,24177,9.18,29.66,81568,30.98,92.43,0.71,0.69,0.45,0.41,29.73,121.25
6592,147487,43836845,45034778950,24565,9.32,17.38,23837,9.05,29.13,82153,31.18,100.05,0.72,0.71,0.46,0.42,30.23,123.37
6593,159392,44609976,45574872922,25168,9.43,16.73,26054,9.76,34.08,87301,32.7,98.64,0.72,0.71,0.46,0.42,29.9,121.99
6594,162674,43471632,43590364520,25154,9.66,16.39,23217,8.92,26.82,84827,32.58,99.31,0.69,0.68,0.44,0.4,28.42,127.61
6595,156028,35860010,36646017460,23009,9.16,15.38,21598,8.6,24.12,80332,31.99,96.28,0.7,0.69,0.45,0.41,28.57,119.95
6596,136419,29922776,31169002821,20228,8.65,14.0,21856,9.35,28.96,69731,29.83,84.36,0.72,0.71,0.44,0.41,24.38,121.78
6597,125973,27821054,29134519199,19416,8.55,12.84,20150,8.87,24.24,62846,27.67,73.7,0.72,0.71,0.43,0.4,21.1,126.45
6598,101952,24668211,27411822610,17328,8.1,11.36,19199,8.98,24.26,52408,24.5,62.54,0.73,0.72,0.42,0.4,20.86,127.93
6599,83100,14005435,14928544422,15671,7.48,10.07,17202,8.21,22.25,44383,21.2,52.49,0.73,0.73,0.44,0.41,20.86,124.8
6600,74877,8583915,8457427998,14439,6.99,9.12,16712,8.09,21.53,39915,19.33,45.02,0.74,0.73,0.45,0.43,19.77,123.53
6601,79764,11094546,11880339816,14857,7.21,9.57,17950,8.71,23.66,41111,19.95,46.37,0.73,0.72,0.44,0.42,18.3,125.21
6602,81789,12186498,11522373674,15362,7.63,10.18,16889,8.39,21.81,44055,21.89,50.59,0.73,0.71,0.44,0.42,18.68,127.08
6603,86240,13945240,13444761338,15759,7.85,11.54,14823,7.39,20.52,48279,24.06,60.8,0.74,0.73,0.46,0.44,19.43,120.1
6604,106451,17595317,17359928921,17126,8.26,12.89,17497,8.44,25.94,57154,27.56,74.92,0.75,0.74,0.46,0.43,20.03,121.28
6605,131248,21609188,20471157692,19694,8.85,14.63,20927,9.4,32.51,68441,30.75,89.43,0.72,0.72,0.47,0.44,22.35,119.47
6606,123824,23927330,21475342680,19304,8.86,14.8,21291,9.77,35.79,64817,29.75,84.39,0.73,0.72,0.47,0.44,23.73,120.66
6607,119929,26560686,23600271201,19944,8.76,14.39,19451,8.54,28.08,65238,28.64,82.79,0.74,0.73,0.44,0.41,22.71,133.01
6608,116128,20522818,20502591286,21020,8.43,13.04,20783,8.34,22.57,64474,25.86,72.77,0.77,0.76,0.4,0.38,19.91,147.71
6609,128247,25663546,25780332783,22257,8.81,14.01,21827,8.64,25.82,70620,27.95,80.31,0.76,0.75,0.41,0.38,21.19,140.79
6610,144456,25308046,24623919069,21964,9.01,15.55,20662,8.48,29.41,75254,30.88,93.3,0.71,0.7,0.46,0.42,26.64,118.17
6611,162778,31185746,30728171782,22941,9.3,15.76,33521,13.59,170.82,78409,31.78,91.69,0.71,0.71,0.46,0.42,27.61,120.12
6612,149135,31070932,31765966439,23041,9.47,15.91,22181,9.11,29.05,78654,32.31,95.85,0.72,0.71,0.45,0.42,28.56,119.48
6613,150064,30468969,29964026810,23788,9.27,16.02,22764,8.87,27.5,79926,31.15,92.47,0.71,0.69,0.46,0.42,28.19,122.24
6614,162885,46259591,47211058074,24327,9.29,16.14,24005,9.17,30.07,84616,32.32,98.69,0.7,0.69,0.45,0.41,29.42,123.25
6615,161329,44165520,44007097780,24349,9.09,16.02,22790,8.51,29.21,84825,31.66,93.96,0.72,0.7,0.45,0.41,29.67,126.16
6616,165931,44711887,46925549395,24933,9.19,16.33,24305,8.96,29.56,85456,31.5,94.95,0.72,0.71,0.46,0.42,29.25,129.55
6617,186362,49195104,49172806260,26347,9.55,17.71,25909,9.39,34.49,94669,34.3,107.52,0.72,0.71,0.45,0.41,27.94,129.38
6618,193141,56164148,58102178021,26121,9.57,17.98,25200,9.23,29.85,94482,34.61,110.91,0.71,0.7,0.46,0.41,27.91,130.97
6619,165441,38299317,39938825313,23467,9.19,16.1,20591,8.07,22.7,82666,32.38,97.77,0.71,0.7,0.45,0.42,25.81,134.67
6620,136739,30924841,32942037062,20225,8.28,13.59,19180,7.85,19.08,68741,28.15,80.64,0.72,0.71,0.44,0.41,21.83,138.62
6621,118573,22756210,23826129951,17789,7.72,12.0,18506,8.04,21.12,56972,24.74,65.48,0.72,0.71,0.45,0.43,22.12,139.04
6622,96237,17107323,17722154083,16646,7.54,13.1,18789,8.51,23.52,47686,21.59,54.36,0.73,0.72,0.45,0.43,19.98,137.59
6623,80015,10861972,11106497246,14526,6.88,9.55,15237,7.22,17.96,40293,19.09,42.85,0.73,0.73,0.46,0.45,19.78,139.94
6624,70584,7509643,7892432226,13594,6.56,8.33,14818,7.15,17.81,35589,17.18,36.83,0.73,0.72,0.45,0.43,18.58,141.45
6625,78768,8707305,9241100562,14667,6.8,8.97,16726,7.75,19.38,41175,19.09,42.55,0.74,0.72,0.45,0.43,18.21,141.44
6626,85957,9957941,10504406579,15390,7.19,10.05,17926,8.37,22.91,44661,20.86,48.25,0.74,0.73,0.46,0.43,18.21,137.89
6627,99425,12770324,12607250893,17414,8.07,12.81,18208,8.44,24.12,53253,24.69,62.31,0.73,0.72,0.44,0.42,18.02,138.74
6628,112600,16367503,15943313808,18334,8.42,14.67,18638,8.56,28.3,59895,27.5,73.83,0.74,0.72,0.46,0.43,20.69,134.29
6629,127712,21082395,20576910023,20014,8.9,15.72,20506,9.12,34.61,67086,29.83,82.88,0.74,0.74,0.47,0.44,22.25,133.42
6630,139064,22599076,21251076667,21088,9.16,16.4,21732,9.44,34.39,72184,31.37,87.54,0.73,0.72,0.46,0.43,23.35,133.09
6631,144895,24997231,24010272570,21510,9.17,16.63,23855,10.17,41.06,74737,31.86,90.98,0.73,0.72,0.46,0.43,22.9,131.7
6632,123989,23019401,22339593615,20594,8.9,15.97,21227,9.17,33.55,67548,29.19,81.73,0.72,0.71,0.48,0.45,23.78,127.63
6633,141031,24140136,22170128291,21972,8.96,16.28,24170,9.85,35.58,73381,29.91,84.24,0.72,0.7,0.48,0.44,24.93,126.1
6634,143191,23891559,22077488714,21584,8.75,15.81,24842,10.07,48.5,72743,29.47,84.64,0.72,0.71,0.47,0.44,26.95,129.35
6635,147576,25724474,25206274247,21931,8.71,15.5,23550,9.35,37.18,74437,29.56,87.73,0.71,0.7,0.46,0.43,26.61,129.37
6636,143884,25956176,24781605369,21857,8.76,14.79,27808,11.14,78.2,72519,29.05,82.51,0.72,0.71,0.46,0.43,26.98,132.95
6637,145640,32468584,32194649222,22626,8.85,15.38,26683,10.44,58.96,73468,28.74,84.29,0.72,0.71,0.46,0.43,25.47,132.81
6638,140786,34924057,36284161519,22530,8.77,15.6,22148,8.62,28.3,73345,28.54,83.03,0.72,0.71,0.47,0.43,26.82,134.81
6639,153657,32630759,32926810774,23896,9.14,16.91,29594,11.32,88.07,78192,29.91,87.23,0.71,0.7,0.46,0.42,25.48,133.76
6640,147495,30146506,30132738090,24227,9.12,16.74,25005,9.41,31.12,80236,30.2,87.29,0.72,0.7,0.45,0.42,26.25,134.15
6641,152225,37958054,37338341821,24294,8.93,16.73,26675,9.8,36.16,82101,30.17,87.76,0.72,0.71,0.46,0.42,25.79,135.23
6642,156423,34917690,35453159975,23748,9.1,16.2,27487,10.53,38.84,84571,32.39,96.02,0.71,0.69,0.46,0.43,26.39,133.56
6643,157152,33563454,33389892430,23985,9.19,17.65,26733,10.25,33.55,80842,30.99,93.55,0.72,0.71,0.45,0.43,23.88,135.06
6644,142547,31420386,32368655247,21579,8.75,15.45,25527,10.36,31.67,72203,29.29,85.3,0.73,0.71,0.44,0.41,21.45,135.61
6645,119552,25196106,26720705329,18149,7.79,11.69,22929,9.84,26.62,58420,25.08,64.21,0.72,0.71,0.44,0.42,20.47,135.16
6646,100205,15950578,16518402726,16425,7.42,10.37,21302,9.62,26.61,49485,22.34,53.14,0.72,0.71,0.44,0.43,20.0,138.76
6647,92654,15918743,16411053583,16030,7.25,9.75,20764,9.39,28.17,45772,20.69,46.61,0.72,0.71,0.44,0.42,18.37,138.88
6648,75821,7854171,8002644539,14413,6.84,9.33,16773,7.96,22.74,38980,18.5,40.36,0.74,0.73,0.45,0.44,20.81,136.98
6649,76223,7025471,6894026455,14517,6.84,9.13,16288,7.67,21.45,39696,18.7,41.29,0.73,0.72,0.44,0.43,18.76,135.8
6650,88349,10436178,10430198598,16289,7.79,12.93,19749,9.45,27.96,46578,22.29,51.47,0.71,0.7,0.44,0.42,18.95,134.4
6651,98954,11037462,10948202680,17086,7.89,11.69,19590,9.05,33.02,54023,24.95,61.94,0.72,0.71,0.44,0.42,17.76,137.82
6652,107567,14737075,14420936397,18456,8.36,12.49,19408,8.79,32.05,58878,26.68,67.0,0.71,0.7,0.44,0.43,19.87,130.62
6653,122235,18464377,18242309868,18960,8.63,13.8,20065,9.13,33.69,63550,28.93,76.67,0.73,0.72,0.46,0.44,20.63,133.78
6654,131911,22109324,22120569926,20040,8.9,14.26,20792,9.23,36.92,68452,30.4,84.04,0.73,0.72,0.46,0.43,22.16,132.67
6655,144239,27864467,28468597200,20600,8.73,14.11,25247,10.7,48.79,70396,29.83,81.31,0.71,0.7,0.45,0.43,23.23,129.91
6656,145102,25169300,24366751663,21677,8.77,15.72,24361,9.86,40.2,72998,29.54,82.28,0.71,0.7,0.45,0.42,24.98,128.94
6657,151101,30227681,29624769189,22222,8.99,14.47,28359,11.47,49.98,75652,30.59,84.32,0.71,0.7,0.44,0.42,25.96,126.89
6658,144230,31435176,30649580376,21793,8.71,14.08,30529,12.21,55.09,72924,29.16,80.33,0.72,0.71,0.45,0.42,25.07,126.27
6659,146713,23935506,23350911180,22254,8.88,14.32,30952,12.35,58.92,72378,28.88,78.64,0.72,0.7,0.46,0.43,27.42,124.65
6660,143439,28183952,28163455032,22517,8.78,14.41,24036,9.37,36.45,73949,28.83,81.36,0.71,0.7,0.46,0.43,25.82,129.38
6661,142553,38481109,40202144856,22521,8.74,14.24,24352,9.45,38.29,75105,29.13,82.57,0.71,0.69,0.45,0.42,26.35,127.82
6662,136145,30250896,30972871231,22149,8.75,14.12,22671,8.96,33.48,73149,28.9,81.86,0.72,0.71,0.45,0.42,26.05,128.57
6663,147117,33509599,35087023837,23355,9.17,14.91,23370,9.18,30.45,77069,30.26,83.69,0.71,0.7,0.45,0.42,26.55,127.6
6664,158102,33717613,33810230023,23811,9.07,15.19,24474,9.32,32.71,79582,30.31,86.04,0.7,0.69,0.43,0.39,25.53,128.97
6665,168003,40410431,43659764129,24354,9.28,15.81,26983,10.29,35.9,83393,31.79,93.54,0.71,0.7,0.43,0.39,25.94,128.62
6666,174933,39196728,40837675934,24918,9.51,16.19,26556,10.14,32.51,85460,32.62,97.62,0.71,0.7,0.43,0.39,24.57,125.78
6667,174350,37792613,39073057351,25174,9.67,18.1,28693,11.02,37.85,83518,32.07,96.14,0.71,0.69,0.42,0.39,23.68,127.4
6668,152381,34856580,35990833493,22139,9.02,15.35,26792,10.92,40.08,71996,29.34,82.15,0.7,0.69,0.42,0.39,21.48,125.93
6669,141011,25923313,27080898470,20538,8.58,12.96,29291,12.24,42.37,63635,26.59,67.17,0.71,0.7,0.41,0.38,21.03,128.35
6670,113088,15061542,15023212606,17969,7.73,11.31,30491,13.12,48.49,52422,22.56,57.58,0.73,0.72,0.42,0.4,17.7,128.18
6671,125120,15291306,16155456205,17217,7.7,10.58,48295,21.59,188.1,47043,21.03,46.23,0.71,0.7,0.42,0.4,18.61,126.24
6672,107490,12261189,13063791632,16008,7.34,9.55,43810,20.09,143.95,42156,19.33,40.59,0.72,0.71,0.42,0.41,17.78,126.12
6673,103024,8762017,8526157685,15701,7.34,9.06,39011,18.23,112.28,43981,20.55,45.76,0.72,0.7,0.43,0.41,18.07,126.59
6674,94722,8164176,7436997128,15477,7.2,8.85,32560,15.14,116.36,41570,19.33,41.26,0.71,0.71,0.42,0.41,17.06,127.62
6675,93011,10363906,10429166218,16399,7.65,10.12,21962,10.24,52.22,46072,21.49,46.53,0.72,0.71,0.42,0.41,17.72,126.56
6676,103741,12210459,11616116601,18188,8.19,12.07,19211,8.65,24.94,54166,24.39,59.0,0.72,0.71,0.43,0.41,18.93,123.54
6677,119450,20472583,20110730763,20367,8.88,13.27,21861,9.53,27.48,62319,27.17,69.28,0.72,0.71,0.44,0.41,20.38,131.24
6678,110609,22150684,22223677448,18398,9.15,14.19,19289,9.6,30.84,57673,28.69,75.12,0.72,0.71,0.44,0.41,20.8,131.73
6679,145029,30064614,31591104973,23282,9.4,14.54,25836,10.43,35.56,75313,30.39,81.46,0.71,0.69,0.43,0.41,22.41,132.91
6680,141120,29510624,30010539017,22468,9.19,14.93,23353,9.55,31.16,73746,30.15,84.83,0.72,0.71,0.44,0.41,24.87,134.56
6681,149623,29413860,29872130132,22576,9.14,14.88,25634,10.38,41.78,74311,30.09,85.35,0.71,0.7,0.45,0.42,24.25,131.2
6682,152499,32309099,32683402410,22599,9.0,14.7,24851,9.9,42.75,75174,29.94,84.0,0.7,0.69,0.46,0.42,25.47,130.2
6683,161438,40056236,42688644537,22513,8.81,13.89,34167,13.37,143.28,74241,29.06,79.42,0.7,0.69,0.45,0.42,25.8,130.17
6684,124187,27278874,27091130031,19191,8.97,14.71,19603,9.16,28.89,62604,29.27,83.81,0.7,0.68,0.45,0.42,25.75,130.46
6685,122821,34097511,35079894989,20009,9.13,14.65,19504,8.9,26.63,64293,29.34,83.57,0.71,0.7,0.44,0.41,25.91,131.45
6686,148180,34250459,35272589619,23731,8.87,14.39,23862,8.92,27.14,76561,28.62,83.0,0.71,0.69,0.44,0.41,25.95,129.9
6687,143884,31634656,32453498456,23793,9.25,14.73,25150,9.78,33.93,76991,29.93,81.96,0.7,0.69,0.44,0.4,26.42,130.04
6688,146441,43301961,44049877161,24279,9.1,14.9,22847,8.56,24.97,77566,29.06,84.8,0.7,0.69,0.44,0.41,26.32,133.21
6689,152155,43862255,43975895336,24393,9.27,15.13,26238,9.98,33.91,82239,31.27,88.85,0.71,0.7,0.44,0.4,26.02,132.63
6690,156545,42173044,44443272276,24091,9.04,14.79,23823,8.94,27.2,82198,30.84,89.12,0.7,0.69,0.45,0.42,27.23,128.74
